"ID","linenum","fstation","lstation","linelong","co","kongtiao","yuepiao","piaozhi","pay","ftime","ltime","station"
745,"852(老君堂村-都市芳园)","老君堂村","都市芳园","41.00","巴士","是","无效","分段计价","9.00","6:00","20:00","1 老君堂村 
 
2 老君堂南站 
 
3 十八里店村 
 
4 十八里店东站 
 
5 十八里店 
 
6 乡政府 
 
7 周庄南站 
 
8 周庄 
 
9 十里河东站 
 
10 十里河 
 
11 左安东路 
 
12 首都图书馆 
 
13 松榆西里 
 
14 双龙南里 
 
15 松榆东里 
 
16 北京工业大学 
 
17 北工大北站 
 
18 平乐园 
 
19 珠江帝景 
 
20 九龙山 
 
21 东郊火车站 
 
22 八王坟 
 
23 红庙 
 
24 金台路 
 
25 甜水园北里 
 
26 朝阳公园 
 
27 景园 
 
28 枣营北里 
 
29 窑口村 
 
30 安家楼 
 
31 窑口 
 
32 十里居 
 
33 酒仙桥商城 
 
34 酒仙桥 
 
35 将台路 
 
36 陈各庄 
 
37 万红西街 
 
38 西八间房 
 
39 望花路 
 
40 阜通西大街 
 
41 望京西 
 
42 望京路 
 
43 供热厂 
 
44 望京花园 
 
45 望京创业园 
 
46 科技园 
 
47 望京北路 
 
48 来广营 
 
49 来广营西 
 
50 顾家村 
 
51 北苑村 
 
52 朝来家园东区 
 
53 朝来家园 
 
54 朝来家园西区 
 
55 时代庄园 
 
56 北苑家园东区 
 
57 北苑家园 
 
58 立水桥 
 
59 立水桥北站 
 
60 立水桥城铁 
 
61 东小口 
 
62 天通苑 
 
63 丽水园 
 
64 太平庄 
 
65 天通西苑东门 
 
66 天通西苑西门 
 
67 都市芳园 
"
746,"853(马场-小辛庄)","马场","小辛庄","39.00","巴士","是","无效","分段计价","8.00","6:00","20:00","1 马场 
 
2 丰台桥南 
 
3 正阳大街 
 
4 丰台火车站 
 
5 东大街南口 
 
6 东大街 
 
7 近园路东口 
 
8 七里庄 
 
9 于庄子 
 
10 小井 
 
11 六里桥 
 
12 莲花池  
 
13 湾子 
 
14 甘石桥 
 
15 达官营 
 
16 广安门 
 
17 牛街 
 
18 宣武医院 
 
19 槐柏树街 
 
20 长椿街 
 
21 新文化街 
 
22 太平桥 
 
23 辟才胡同 
 
24 丰盛胡同 
 
25 白塔寺 
 
26 报子胡同 
 
27 祖家街 
 
28 宝产胡同 
 
29 新开胡同 
 
30 新街口 
 
31 新街口豁口 
 
32 小西天 
 
33 师范大学 
 
34 铁狮子坟 
 
35 北太平庄 
 
36 牡丹园小区 
 
37 牡丹园北站 
 
38 花园北路 
 
39 志新村 
 
40 志新北里 
 
41 二里庄南口 
 
42 成府路东口 
 
43 清华东路 
 
44 学府园 
 
45 学知园 
 
46 马家沟 
 
47 清河南镇 
 
48 清河 
 
49 清河小营 
 
50 四拨子 
 
51 西三旗 
 
52 黄土店 
 
53 育新北口 
 
54 面粉厂 
 
55 霍营城铁 
 
56 龙华园小区 
 
57 霍营小区 
 
58 霍营 
 
59 小辛庄 
 
"
747,"853(小辛庄-马场)","小辛庄","马场","39.00","巴士","是","无效","分段计价","8.00","6:00","20:00","1 小辛庄 
 
2 霍营 
 
3 霍营小区 
 
4 龙华园小区 
 
5 霍营城铁 
 
6 面粉厂 
 
7 育新北口 
 
8 黄土店 
 
9 西三旗 
 
10 四拨子 
 
11 清河小营 
 
12 清河 
 
13 清河南镇 
 
14 马家沟 
 
15 学知园 
 
16 学府园 
 
17 清华东路 
 
18 成府路东口 
 
19 二里庄南口 
 
20 志新北里 
 
21 志新村 
 
22 花园北路 
 
23 牡丹园北站 
 
24 牡丹园小区 
 
25 北太平庄 
 
26 铁狮子坟 
 
27 师范大学 
 
28 小西天 
 
29 新街口豁口 
 
30 新街口 
 
31 新开胡同 
 
32 宝产胡同 
 
33 祖家街 
 
34 报子胡同 
 
35 白塔寺 
 
36 丰盛胡同 
 
37 辟才胡同 
 
38 太平桥 
 
39 新文化街 
 
40 长椿街 
 
41 槐柏树街 
 
42 宣武医院 
 
43 牛街 
 
44 广安门 
 
45 达官营 
 
46 甘石桥 
 
47 湾子 
 
48 莲花池 
 
49 六里桥 
 
50 小井 
 
51 于庄子 
 
52 七里庄 
 
53 近园路东口 
 
54 东大街 
 
55 东大街南口 
 
56 丰台火车站 
 
57 正阳大街 
 
58 丰台桥南 
 
59 马场 
"
748,"854(香山东路-宣颐家园)","香山东路","宣颐家园","44.50","巴士","是","无效","分段计价","9.00","6:00","20:00","1 香山东路 
 
2 卧佛寺 
 
3 植物园 
 
4 红旗村 
 
5 南河滩北站 
 
6 南河滩 
 
7 北辛庄 
 
8 双新园 
 
9 南辛庄 
 
10 巨山农场 
 
11 西平庄 
 
12 南平庄 
 
13 四博连交易中心 
 
14 佟家坟 
 
15 小煤厂西站 
 
16 金庄 
 
17 营慧寺 
 
18 五孔桥 
 
19 定慧寺 
 
20 钓鱼台 
 
21 八里庄 
 
22 阜成路 
 
23 八一湖 
 
24 公主坟 
 
25 皇亭子 
 
26 北京西站 
 
27 小马厂 
 
28 天宁寺 
 
29 广安门北站 
 
30 广安门 
 
31 枣林前街 
 
32 白纸坊 
 
33 南樱桃园 
 
34 半步桥 
 
35 自新路 
 
36 陶然亭 
 
37 太平街 
 
38 游泳池 
 
39 永定门 
 
40 沙子口 
 
41 木樨园 
 
42 木樨园南站 
 
43 京温大厦 
 
44 西里 
 
45 建欣园 
 
46 大红门 
 
47 久敬庄 
 
48 和义农场 
 
49 和义南站 
 
50 三营门 
 
51 西洼地 
 
52 东高地 
 
53 万源路 
 
54 清和园 
 
55 吉庆庄 
 
56 清欣园 
 
57 碧海公园 
 
58 宣颐家园 
"
749,"854(宣颐家园-香山东路)","宣颐家园","香山东路","44.50","巴士","是","无效","分段计价","9.00","6:00","20:00","1 宣颐家园 
 
2 碧海公园 
 
3 清欣园 
 
4 吉庆庄 
 
5 清和园 
 
6 万源路 
 
7 东高地 
 
8 西洼地 
 
9 三营门 
 
10 和义南站 
 
11 和义农场 
 
12 久敬庄 
 
13 大红门 
 
14 建欣园 
 
15 西里 
 
16 京温大厦 
 
17 木樨园南站 
 
18 木樨园 
 
19 西罗园小区 
 
20 四路通 
 
21 游泳池 
 
22 太平街 
 
23 陶然亭 
 
24 自新路 
 
25 半步桥 
 
26 南樱桃园 
 
27 白纸坊 
 
28 枣林前街 
 
29 广安门 
 
30 广安门北站 
 
31 天宁寺 
 
32 小马厂 
 
33 北京西站 
 
34 皇亭子 
 
35 公主坟 
 
36 八一湖 
 
37 阜成路 
 
38 八里庄 
 
39 钓鱼台 
 
40 定慧寺 
 
41 五孔桥 
 
42 营慧寺 
 
43 金庄 
 
44 小煤厂西站 
 
45 佟家坟 
 
46 四博连交易中心 
 
47 南平庄 
 
48 西平庄 
 
49 巨山农场 
 
50 南辛庄 
 
51 双新园 
 
52 北辛庄 
 
53 南河滩 
 
54 南河滩北站 
 
55 红旗村 
 
56 植物园 
 
57 卧佛寺 
 
58 香山东路 
"
750,"858(康家沟-天通北苑)","康家沟","天通北苑","32.93","巴士","是","无效","分段计价","7.00","6:00","21:00","1 康家沟 
 
2 青年路 
 
3 青年中路 
 
4 十里堡北街 
 
5 红领巾公园 
 
6 金台路 
 
7 水碓子 
 
8 呼家楼北街 
 
9 东大桥 
 
10 朝外大街 
 
11 东四十条 
 
12 东直门 
 
13 雍和宫 
 
14 地坛 
 
15 安贞桥 
 
16 小关 
 
17 安慧北里 
 
18 炎黄艺术馆 
 
19 东小区 
 
20 大屯 
 
21 辛店村 
 
22 北苑 
 
23 北苑北站 
 
24 大羊坊 
 
25 立水桥 
 
26 立水桥北站 
 
27 天通苑 
 
28 街心花园 
 
29 天通苑小区 
 
30 东大门 
 
31 东一区 
 
32 塔楼 
 
33 白坊 
 
34 东三区大门 
 
35 东三区北站 
 
36 东三区 
 
37 东二区北站 
 
38 天通苑东二区 
"
751,"858(天通北苑-康家沟)","天通北苑","康家沟","35.43","巴士","是","无效","分段计价","7.00","5:30","20:30","1 天通苑东二区 
 
2 东二区北站 
 
3 东三区 
 
4 东三区北站 
 
5 东三区大门 
 
6 白坊 
 
7 塔楼 
 
8 东一区 
 
9 东大门 
 
10 天通苑小区 
 
11 街心花园 
 
12 天通苑 
 
13 立水桥北站 
 
14 立水桥 
 
15 大羊坊 
 
16 北苑北站 
 
17 北苑 
 
18 辛店村 
 
19 大屯 
 
20 秀园 
 
21 炎黄艺术馆 
 
22 安慧北里 
 
23 小关 
 
24 安贞桥 
 
25 地坛 
 
26 雍和宫 
 
27 东直门 
 
28 东四十条 
 
29 朝外大街 
 
30 东大桥 
 
31 呼家楼北街 
 
32 水碓子 
 
33 金台路 
 
34 红领巾公园 
 
35 十里堡北街 
 
36 青年中路 
 
37 青年路 
 
38 康家沟 
"
752,"859(灵秀山庄-马各庄坤江市场)","灵秀山庄","马各庄坤江市场","42.50","巴士","是","无效","分段计价","9.00","6:00","20:30","1 灵秀山庄 
 
2 旧宫南站 
 
3 旧宫 
 
4 东方红大队 
 
5 吉庆庄 
 
6 清和园 
 
7 万源路 
 
8 东高地 
 
9 西洼地 
 
10 三营门 
 
11 和义南站 
 
12 和义农场 
 
13 久敬庄 
 
14 大红门 
 
15 西里 
 
16 果园 
 
17 木樨园南站 
 
18 木樨园 
 
19 沙子口 
 
20 永定门 
 
21 天坛 
 
22 天桥 
 
23 珠市口 
 
24 大栅栏 
 
25 前门 
 
26 正义路 
 
27 台基厂 
 
28 崇文门 
 
29 北京站 
 
30 永安里 
 
31 大北窑 
 
32 光华路 
 
33 呼家楼 
 
34 小庄 
 
35 红庙 
 
36 英家坟 
 
37 慈云寺 
 
38 八里庄 
 
39 十里堡 
 
40 甘露园 
 
41 青年路 
 
42 太平庄 
 
43 高井 
 
44 大黄庄 
 
45 定福庄 
 
46 二外语 
 
47 三间房 
 
48 周家井 
 
49 管庄 
 
50 常营 
 
51 常营北站 
 
52 东小井 
 
53 马各庄 
 
54 马各庄东站 
 
55 马各庄坤江市场 
"
753,"859(马各庄坤江市场-灵秀山庄)","马各庄坤江市场","灵秀山庄","42.50","巴士","是","无效","分段计价","9.00","6:00","20:30","1 马各庄坤江市场 
 
2 马各庄东站 
 
3 马各庄 
 
4 东小井 
 
5 常营北站 
 
6 常营 
 
7 管庄 
 
8 周家井 
 
9 三间房 
 
10 二外语 
 
11 定福庄 
 
12 大黄庄 
 
13 高井 
 
14 太平庄 
 
15 青年路 
 
16 甘露园 
 
17 十里堡 
 
18 八里庄 
 
19 慈云寺 
 
20 英家坟 
 
21 红庙 
 
22 小庄 
 
23 呼家楼 
 
24 光华路 
 
25 大北窑 
 
26 永安里 
 
27 北京站 
 
28 崇文门 
 
29 台基厂 
 
30 正义路 
 
31 前门 
 
32 大栅栏 
 
33 珠市口 
 
34 天桥 
 
35 天坛 
 
36 永定门 
 
37 沙子口 
 
38 木樨园 
 
39 木樨园南站 
 
40 果园 
 
41 西里 
 
42 大红门 
 
43 久敬庄 
 
44 和义农场 
 
45 和义南站 
 
46 三营门 
 
47 西洼地 
 
48 东高地 
 
49 万源路 
 
50 清和园 
 
51 吉庆庄 
 
52 东方红大队 
 
53 旧宫 
 
54 旧宫南站 
 
55 灵秀山庄 
"
754,"9(北京西站-金台路)","北京西站","金台路","17.00","客五","否","有效","单一票制","1.00","5:10","23:00","1 北京西站 
 
2 小马厂 
 
3 白云路 
 
4 天宁寺 
 
5 长椿街 
 
6 宣武门 
 
7 和平门 
 
8 供电局 
 
9 前门西 
 
10 前门东 
 
11 正义路 
 
12 台基厂 
 
13 崇文门 
 
14 北京站 
 
15 日坛路 
 
16 永安里 
 
17 大北窑 
 
18 光华路 
 
19 呼家楼 
 
20 小庄 
 
21 水碓子 
 
22 金台路 
"
755,"9(金台路-北京西站)","金台路","北京西站","17.00","客五","否","有效","单一票制","1.00","5:10","23:00","1 金台路 
 
2 水碓子 
 
3 小庄 
 
4 呼家楼 
 
5 光华路 
 
6 大北窑 
 
7 永安里 
 
8 日坛路 
 
9 北京站 
 
10 崇文门 
 
11 台基厂 
 
12 正义路 
 
13 前门东 
 
14 前门西 
 
15 供电局 
 
16 和平门 
 
17 宣武门 
 
18 长椿街 
 
19 天宁寺 
 
20 白云路 
 
21 小马厂 
 
22 北京西站 
"
756,"901(阜成路-黄村火车站)","阜成路","黄村火车站","27.40","客六","否","无效","分段计价","3.00","5:30","19:00","1 阜成路 
 
2 八一湖 
 
3 公主坟 
 
4 公主坟南站 
 
5 什坊院南站 
 
6 六里桥北里 
 
7 六里桥南里 
 
8 丽泽桥 
 
9 玉泉营 
 
10 丰台南路 
 
11 九龙山庄 
 
12 西红门立交 
 
13 西红门南站 
 
14 液压厂 
 
15 高米店 
 
16 康庄路口 
 
17 洪村 
 
18 清源西里 
 
19 黄村公园 
 
20 化纤俱乐部 
 
21 兴丰街 
 
22 黄村 
 
23 黄村火车站 
"
757,"901(黄村火车站-阜成路)","黄村火车站","阜成路","27.40","客六","否","无效","分段计价","3.00","6:30","20:00","1 黄村火车站 
 
2 黄村 
 
3 兴丰街 
 
4 化纤俱乐部 
 
5 黄村公园 
 
6 清源西里 
 
7 洪村 
 
8 康庄路口 
 
9 高米店 
 
10 液压厂 
 
11 西红门南站 
 
12 西红门立交 
 
13 九龙山庄 
 
14 丰台南路 
 
15 玉泉营 
 
16 丽泽桥 
 
17 六里桥南里 
 
18 六里桥北里 
 
19 什坊院南站 
 
20 公主坟南站 
 
21 公主坟 
 
22 八一湖 
 
23 阜成路 
"
758,"902(五路-小营西站)","五路","小营西站","22.27","客四","否","无效","分段计价","2.00","6:00","21:00","1 五路 
 
2 善家坟 
 
3 彰化村 
 
4 正福寺 
 
5 车道沟 
 
6 北洼路 
 
7 白石桥 
 
8 动物园 
 
9 西直门外 
 
10 西直门 
 
11 车公庄 
 
12 学院路 
 
13 航空航天大学 
 
14 成府路东口 
 
15 清华东路 
 
16 学府园 
 
17 学知园 
 
18 马家沟 
 
19 清河 
 
20 清河小营 
 
21 小营西站 
"
759,"902(小营西站-五路)","小营西站","五路","20.87","客四","否","无效","分段计价","2.00","5:30","20.30","1 小营西站 
 
2 清河小营 
 
3 清河 
 
4 马家沟 
 
5 学知园 
 
6 学府园 
 
7 清华东路 
 
8 成府路东口 
 
9 航空航天大学 
 
10 学院路 
 
11 西直门 
 
12 西直门外 
 
13 动物园 
 
14 白石桥 
 
15 北洼路 
 
16 车道沟 
 
17 正福寺 
 
18 彰化村 
 
19 善家坟 
 
20 五路 
"
760,"903(小营西站-杨坨)","小营西站","杨坨","27.40","客四","否","无效","分段计价","3.00","6:00","19:30","1 小营西站 
 
2 安宁庄 
 
3 上地桥 
 
4 菊园东站 
 
5 菊园 
 
6 马连洼西站 
 
7 黑山扈北口 
 
8 西北旺 
 
9 亮甲店 
 
10 亮甲店西口 
 
11 屯细大桥 
 
12 太舟坞 
 
13 杨庄 
 
14 白家疃西口 
 
15 温泉 
 
16 温泉西口 
 
17 周家巷 
 
18 大觉寺东站 
 
19 大觉寺 
 
20 寨口 
 
21 水泥厂 
 
22 灰口 
 
23 王家湾 
 
24 煤厂 
 
25 杨坨 
"
761,"903(杨坨-小营西站)","杨坨","小营西站","27.40","客四","否","无效","分段计价","3.00","6:00","19:30","1 杨坨 
 
2 煤厂 
 
3 王家湾 
 
4 灰口 
 
5 水泥厂 
 
6 寨口 
 
7 大觉寺 
 
8 大觉寺东站 
 
9 周家巷 
 
10 温泉西口 
 
11 温泉 
 
12 白家疃西口 
 
13 杨庄 
 
14 太舟坞 
 
15 屯细大桥 
 
16 亮甲店西口 
 
17 亮甲店 
 
18 西北旺 
 
19 黑山扈北口 
 
20 马连洼西站 
 
21 菊园 
 
22 菊园东站 
 
23 上地桥 
 
24 安宁庄 
 
25 小营西站 
"
762,"904(西直门-香山)","西直门","香山","20.10","客四","否","无效","分段计价","3.00","5:10","20:20","1 西直门 
 
2 西外大街 
 
3 展览馆 
 
4 动物园 
 
5 白石桥 
 
6 北京图书馆 
 
7 民族大学 
 
8 魏公村 
 
9 魏公村路 
 
10 魏公村路西口 
 
11 万泉庄 
 
12 万泉河路 
 
13 稻香园 
 
14 六郎庄 
 
15 芙蓉里 
 
16 西苑中医院 
 
17 西苑 
 
18 国际关系学院 
 
19 北宫门 
 
20 军科院 
 
21 厢红旗 
 
22 林科院 
 
23 娘娘府 
 
24 正蓝旗 
 
25 卧佛寺 
 
26 香山 
"
763,"904(香山-西直门)","香山","西直门","19.60","客四","否","无效","分段计价","3.00","6:10","20:00","1 香山 
 
2 卧佛寺 
 
3 正蓝旗 
 
4 娘娘府 
 
5 林科院 
 
6 厢红旗 
 
7 军科院 
 
8 北宫门 
 
9 国际关系学院 
 
10 西苑 
 
11 西苑中医院 
 
12 芙蓉里 
 
13 六郎庄 
 
14 稻香园 
 
15 万泉河路 
 
16 万泉庄 
 
17 魏公村路西口 
 
18 魏公村路 
 
19 魏公村 
 
20 民族大学 
 
21 北京图书馆 
 
22 白石桥 
 
23 动物园 
 
24 展览馆 
 
25 西外大街 
 
26 西直门 
"
764,"905(长丰园-颐和园南门)","长丰园","颐和园南门","25.95","客六","否","无效","分段计价","2.50","6:00","20:00","1 长丰园 
 
2 公交驾校 
 
3 小堡台村 
 
4 世界公园南门 
 
5 世界公园 
 
6 六圈 
 
7 丰台科技城 
 
8 马场 
 
9 丰台桥南 
 
10 丰台 
 
11 北大地 
 
12 岔路口 
 
13 丰台路口 
 
14 岳各庄桥 
 
15 岳各庄 
 
16 郑常庄 
 
17 青塔 
 
18 沙窝 
 
19 307医院 
 
20 五棵松 
 
21 五棵松北站 
 
22 金沟河 
 
23 五孔桥 
 
24 营慧寺 
 
25 小煤厂 
 
26 东冉村 
 
27 昆明湖南路 
 
28 长河桥 
 
29 柳浪游泳场 
 
30 六郎庄西口 
 
31 颐和园南门 
"
765,"905(颐和园南门-长丰园)","颐和园南门","长丰园","25.95","客六","否","无效","分段计价","2.50","6:00","21:20","1 颐和园南门 
 
2 六郎庄西口 
 
3 柳浪游泳场 
 
4 长河桥 
 
5 昆明湖南路 
 
6 东冉村 
 
7 小煤厂 
 
8 营慧寺 
 
9 五孔桥 
 
10 金沟河 
 
11 五棵松北站 
 
12 五棵松 
 
13 307医院 
 
14 沙窝 
 
15 青塔 
 
16 郑常庄 
 
17 岳各庄 
 
18 岳各庄桥 
 
19 丰台路口 
 
20 岔路口 
 
21 北大地 
 
22 丰台 
 
23 丰台桥南 
 
24 马场 
 
25 丰台科技城 
 
26 六圈 
 
27 世界公园 
 
28 世界公园南门 
 
29 小堡台村 
 
30 公交驾校 
 
31 长丰园 
"
766,"906(八里庄北里-沙窝)","八里庄北里","沙窝","24.13","客七","否","无效","分段计价","2.5","6:00","18:00","1 八里庄北里 
 
2 豆各庄 
 
3 姚家园 
 
4 平房西口 
 
5 平房 
 
6 石各庄 
 
7 东小井 
 
8 马各庄 
 
9 马各庄东口 
 
10 楼梓庄 
 
11 曹各庄 
 
12 东窑工业区 
 
13 东窑村 
 
14 东窑种植基地 
 
15 十六局 
 
16 皮村 
 
17 朝阳农场 
 
18 黎各庄 
 
19 沙窝 
"
767,"906(沙窝-八里庄北里)","沙窝","八里庄北里","25.76","客七","否","无效","分段计价","2.50","7:00","19:00","1 沙窝 
 
2 黎各庄 
 
3 朝阳农场 
 
4 皮村 
 
5 十六局 
 
6 东窑种植基地 
 
7 东窑村 
 
8 东窑工业区 
 
9 曹各庄 
 
10 楼梓庄 
 
11 马各庄东口 
 
12 马各庄 
 
13 东小井 
 
14 石各庄 
 
15 平房 
 
16 平房西口 
 
17 姚家园 
 
18 豆各庄 
 
19 八里庄北里 
"
768,"907(北京站东街-次渠)","北京站东街","次渠","23.60","客五","否","无效","分段计价","2.50","5:30","20:30","1 北京站东街 
 
2 北京站 
 
3 建国门 
 
4 马圈 
 
5 广渠路垂杨柳 
 
6 双井 
 
7 垂杨柳 
 
8 劲松东口 
 
9 南磨房 
 
10 平乐园 
 
11 平乐园路 
 
12 楼梓庄 
 
13 大柳树 
 
14 百子湾火车站 
 
15 垡头 
 
16 染料厂 
 
17 焦化厂 
 
18 孙家坡 
 
19 董村 
 
20 北神树 
 
21 工业区西站 
 
22 工业区东站 
 
23 商业街 
 
24 次渠镇西口 
 
25 次渠镇 
 
26 次渠 
"
